capture_id,entity_id,trip_id,station,stop_id,line,scheduled_time,scheduled_epoch,observed_epoch,deviation_seconds,interpretation
bart_live_20260911_161720,1965198,1965198,19TH,K20-2,Yellow,17:07:00,2026-09-12T00:07:00+00:00,2026-09-12T00:07:35+00:00,35,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965198,1965198,12TH,K10-2,Yellow,17:09:00,2026-09-12T00:09:00+00:00,2026-09-12T00:09:41+00:00,41,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965198,1965198,WOAK,M10-1,Yellow,17:13:00,2026-09-12T00:13:00+00:00,2026-09-12T00:14:11+00:00,71,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965198,1965198,EMBR,M16-1,Yellow,17:20:00,2026-09-12T00:20:00+00:00,2026-09-12T00:21:11+00:00,71,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965198,1965198,MONT,M20-1,Yellow,17:22:00,2026-09-12T00:22:00+00:00,2026-09-12T00:22:47+00:00,47,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965198,1965198,POWL,M30-1,Yellow,17:23:00,2026-09-12T00:23:00+00:00,2026-09-12T00:24:29+00:00,89,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965198,1965198,CIVC,M40-1,Yellow,17:25:00,2026-09-12T00:25:00+00:00,2026-09-12T00:26:05+00:00,65,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965198,1965198,16TH,M50-1,Yellow,17:27:00,2026-09-12T00:27:00+00:00,2026-09-12T00:28:23+00:00,83,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965198,1965198,24TH,M60-1,Yellow,17:29:00,2026-09-12T00:29:00+00:00,2026-09-12T00:30:23+00:00,83,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965198,1965198,GLEN,M70-1,Yellow,17:32:00,2026-09-12T00:32:00+00:00,2026-09-12T00:33:11+00:00,71,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965198,1965198,BALB,M80-1,Yellow,17:34:00,2026-09-12T00:34:00+00:00,2026-09-12T00:35:29+00:00,89,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965198,1965198,DALY,M90-1,Yellow,17:39:00,2026-09-12T00:39:00+00:00,2026-09-12T00:39:56+00:00,56,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965198,1965198,COLM,W10-1,Yellow,17:43:00,2026-09-12T00:43:00+00:00,2026-09-12T00:43:50+00:00,50,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965198,1965198,SSAN,W20-1,Yellow,17:46:00,2026-09-12T00:46:00+00:00,2026-09-12T00:46:50+00:00,50,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965198,1965198,SBRN,W30-1,Yellow,17:49:00,2026-09-12T00:49:00+00:00,2026-09-12T00:50:02+00:00,62,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965301,1965301,NCON,C70-1,Yellow,16:19:00,2026-09-11T23:19:00+00:00,2026-09-11T23:20:29+00:00,89,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,PITT,C80-2,Yellow,16:37:00,2026-09-11T23:37:00+00:00,2026-09-11T23:34:48+00:00,-132,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,NCON,C70-2,Yellow,16:44:00,2026-09-11T23:44:00+00:00,2026-09-11T23:44:30+00:00,30,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,CONC,C60-2,Yellow,16:47:00,2026-09-11T23:47:00+00:00,2026-09-11T23:48:25+00:00,85,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,PHIL,C50-2,Yellow,16:53:00,2026-09-11T23:53:00+00:00,2026-09-11T23:53:31+00:00,31,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,WCRK,C40-2,Yellow,16:55:00,2026-09-11T23:55:00+00:00,2026-09-11T23:56:29+00:00,89,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,LAFY,C30-2,Yellow,17:00:00,2026-09-12T00:00:00+00:00,2026-09-12T00:01:10+00:00,70,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,ORIN,C20-2,Yellow,17:05:00,2026-09-12T00:05:00+00:00,2026-09-12T00:06:05+00:00,65,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,ROCK,C10-2,Yellow,17:11:00,2026-09-12T00:11:00+00:00,2026-09-12T00:11:50+00:00,50,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,MCAR,K30-4,Yellow,17:14:00,2026-09-12T00:14:00+00:00,2026-09-12T00:15:16+00:00,76,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,19TH,K20-2,Yellow,17:18:00,2026-09-12T00:18:00+00:00,2026-09-12T00:19:03+00:00,63,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,12TH,K10-2,Yellow,17:20:00,2026-09-12T00:20:00+00:00,2026-09-12T00:21:09+00:00,69,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,WOAK,M10-1,Yellow,17:25:00,2026-09-12T00:25:00+00:00,2026-09-12T00:25:39+00:00,39,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,EMBR,M16-1,Yellow,17:32:00,2026-09-12T00:32:00+00:00,2026-09-12T00:32:39+00:00,39,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,MONT,M20-1,Yellow,17:33:00,2026-09-12T00:33:00+00:00,2026-09-12T00:34:15+00:00,75,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,POWL,M30-1,Yellow,17:35:00,2026-09-12T00:35:00+00:00,2026-09-12T00:35:57+00:00,57,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,CIVC,M40-1,Yellow,17:37:00,2026-09-12T00:37:00+00:00,2026-09-12T00:37:33+00:00,33,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,16TH,M50-1,Yellow,17:39:00,2026-09-12T00:39:00+00:00,2026-09-12T00:39:51+00:00,51,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,24TH,M60-1,Yellow,17:41:00,2026-09-12T00:41:00+00:00,2026-09-12T00:41:51+00:00,51,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,GLEN,M70-1,Yellow,17:44:00,2026-09-12T00:44:00+00:00,2026-09-12T00:44:39+00:00,39,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,BALB,M80-1,Yellow,17:46:00,2026-09-12T00:46:00+00:00,2026-09-12T00:46:57+00:00,57,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,DALY,M90-1,Yellow,17:50:00,2026-09-12T00:50:00+00:00,2026-09-12T00:51:24+00:00,84,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,COLM,W10-1,Yellow,17:54:00,2026-09-12T00:54:00+00:00,2026-09-12T00:55:18+00:00,78,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,SSAN,W20-1,Yellow,17:57:00,2026-09-12T00:57:00+00:00,2026-09-12T00:58:18+00:00,78,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965156,1965156,SBRN,W30-1,Yellow,18:01:00,2026-09-12T01:01:00+00:00,2026-09-12T01:01:30+00:00,30,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965271,1965271,WCRK,C40-1,Yellow,16:15:00,2026-09-11T23:15:00+00:00,2026-09-11T23:19:02+00:00,242,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965271,1965271,PHIL,C50-1,Yellow,16:18:00,2026-09-11T23:18:00+00:00,2026-09-11T23:21:35+00:00,215,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965271,1965271,CONC,C60-1,Yellow,16:23:00,2026-09-11T23:23:00+00:00,2026-09-11T23:26:40+00:00,220,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965271,1965271,NCON,C70-1,Yellow,16:27:00,2026-09-11T23:27:00+00:00,2026-09-11T23:30:05+00:00,185,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965271,1965271,PITT,C80-1,Yellow,16:34:00,2026-09-11T23:34:00+00:00,2026-09-11T23:36:01+00:00,121,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,PITT,C80-2,Yellow,16:46:00,2026-09-11T23:46:00+00:00,2026-09-11T23:46:39+00:00,39,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,NCON,C70-2,Yellow,16:52:00,2026-09-11T23:52:00+00:00,2026-09-11T23:53:02+00:00,62,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,CONC,C60-2,Yellow,16:56:00,2026-09-11T23:56:00+00:00,2026-09-11T23:56:57+00:00,57,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,PHIL,C50-2,Yellow,17:01:00,2026-09-12T00:01:00+00:00,2026-09-12T00:02:03+00:00,63,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,WCRK,C40-2,Yellow,17:04:00,2026-09-12T00:04:00+00:00,2026-09-12T00:05:01+00:00,61,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,LAFY,C30-2,Yellow,17:09:00,2026-09-12T00:09:00+00:00,2026-09-12T00:09:42+00:00,42,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,ORIN,C20-2,Yellow,17:14:00,2026-09-12T00:14:00+00:00,2026-09-12T00:14:37+00:00,37,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,ROCK,C10-2,Yellow,17:19:00,2026-09-12T00:19:00+00:00,2026-09-12T00:20:22+00:00,82,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,MCAR,K30-4,Yellow,17:23:00,2026-09-12T00:23:00+00:00,2026-09-12T00:23:48+00:00,48,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,19TH,K20-2,Yellow,17:27:00,2026-09-12T00:27:00+00:00,2026-09-12T00:27:35+00:00,35,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,12TH,K10-2,Yellow,17:29:00,2026-09-12T00:29:00+00:00,2026-09-12T00:29:41+00:00,41,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,WOAK,M10-1,Yellow,17:33:00,2026-09-12T00:33:00+00:00,2026-09-12T00:34:11+00:00,71,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,EMBR,M16-1,Yellow,17:40:00,2026-09-12T00:40:00+00:00,2026-09-12T00:41:11+00:00,71,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,MONT,M20-1,Yellow,17:42:00,2026-09-12T00:42:00+00:00,2026-09-12T00:42:47+00:00,47,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,POWL,M30-1,Yellow,17:43:00,2026-09-12T00:43:00+00:00,2026-09-12T00:44:29+00:00,89,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,CIVC,M40-1,Yellow,17:45:00,2026-09-12T00:45:00+00:00,2026-09-12T00:46:05+00:00,65,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,16TH,M50-1,Yellow,17:47:00,2026-09-12T00:47:00+00:00,2026-09-12T00:48:23+00:00,83,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,24TH,M60-1,Yellow,17:49:00,2026-09-12T00:49:00+00:00,2026-09-12T00:50:23+00:00,83,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,GLEN,M70-1,Yellow,17:52:00,2026-09-12T00:52:00+00:00,2026-09-12T00:53:11+00:00,71,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,BALB,M80-1,Yellow,17:54:00,2026-09-12T00:54:00+00:00,2026-09-12T00:55:29+00:00,89,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,DALY,M90-1,Yellow,17:59:00,2026-09-12T00:59:00+00:00,2026-09-12T00:59:56+00:00,56,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,COLM,W10-1,Yellow,18:03:00,2026-09-12T01:03:00+00:00,2026-09-12T01:03:50+00:00,50,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,SSAN,W20-1,Yellow,18:06:00,2026-09-12T01:06:00+00:00,2026-09-12T01:06:50+00:00,50,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965199,1965199,SBRN,W30-1,Yellow,18:09:00,2026-09-12T01:09:00+00:00,2026-09-12T01:10:02+00:00,62,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965302,1965302,ORIN,C20-1,Yellow,16:17:00,2026-09-11T23:17:00+00:00,2026-09-11T23:20:50+00:00,230,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965302,1965302,LAFY,C30-1,Yellow,16:22:00,2026-09-11T23:22:00+00:00,2026-09-11T23:25:34+00:00,214,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965302,1965302,WCRK,C40-1,Yellow,16:27:00,2026-09-11T23:27:00+00:00,2026-09-11T23:29:55+00:00,175,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965302,1965302,PHIL,C50-1,Yellow,16:30:00,2026-09-11T23:30:00+00:00,2026-09-11T23:32:42+00:00,162,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965302,1965302,CONC,C60-1,Yellow,16:35:00,2026-09-11T23:35:00+00:00,2026-09-11T23:37:47+00:00,167,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965302,1965302,NCON,C70-1,Yellow,16:39:00,2026-09-11T23:39:00+00:00,2026-09-11T23:41:12+00:00,132,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,PITT,C80-2,Yellow,16:57:00,2026-09-11T23:57:00+00:00,2026-09-11T23:54:48+00:00,-132,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,NCON,C70-2,Yellow,17:04:00,2026-09-12T00:04:00+00:00,2026-09-12T00:04:30+00:00,30,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,CONC,C60-2,Yellow,17:07:00,2026-09-12T00:07:00+00:00,2026-09-12T00:08:25+00:00,85,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,PHIL,C50-2,Yellow,17:13:00,2026-09-12T00:13:00+00:00,2026-09-12T00:13:31+00:00,31,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,WCRK,C40-2,Yellow,17:15:00,2026-09-12T00:15:00+00:00,2026-09-12T00:16:29+00:00,89,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,LAFY,C30-2,Yellow,17:20:00,2026-09-12T00:20:00+00:00,2026-09-12T00:21:10+00:00,70,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,ORIN,C20-2,Yellow,17:25:00,2026-09-12T00:25:00+00:00,2026-09-12T00:26:05+00:00,65,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,ROCK,C10-2,Yellow,17:31:00,2026-09-12T00:31:00+00:00,2026-09-12T00:31:50+00:00,50,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,MCAR,K30-4,Yellow,17:34:00,2026-09-12T00:34:00+00:00,2026-09-12T00:35:16+00:00,76,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,19TH,K20-2,Yellow,17:38:00,2026-09-12T00:38:00+00:00,2026-09-12T00:39:03+00:00,63,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,12TH,K10-2,Yellow,17:40:00,2026-09-12T00:40:00+00:00,2026-09-12T00:41:09+00:00,69,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,WOAK,M10-1,Yellow,17:45:00,2026-09-12T00:45:00+00:00,2026-09-12T00:45:39+00:00,39,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,EMBR,M16-1,Yellow,17:52:00,2026-09-12T00:52:00+00:00,2026-09-12T00:52:39+00:00,39,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,MONT,M20-1,Yellow,17:53:00,2026-09-12T00:53:00+00:00,2026-09-12T00:54:15+00:00,75,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,POWL,M30-1,Yellow,17:55:00,2026-09-12T00:55:00+00:00,2026-09-12T00:55:57+00:00,57,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,CIVC,M40-1,Yellow,17:57:00,2026-09-12T00:57:00+00:00,2026-09-12T00:57:33+00:00,33,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,16TH,M50-1,Yellow,17:59:00,2026-09-12T00:59:00+00:00,2026-09-12T00:59:51+00:00,51,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,24TH,M60-1,Yellow,18:01:00,2026-09-12T01:01:00+00:00,2026-09-12T01:01:51+00:00,51,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,GLEN,M70-1,Yellow,18:04:00,2026-09-12T01:04:00+00:00,2026-09-12T01:04:39+00:00,39,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,BALB,M80-1,Yellow,18:06:00,2026-09-12T01:06:00+00:00,2026-09-12T01:06:57+00:00,57,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,DALY,M90-1,Yellow,18:10:00,2026-09-12T01:10:00+00:00,2026-09-12T01:11:24+00:00,84,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,COLM,W10-1,Yellow,18:14:00,2026-09-12T01:14:00+00:00,2026-09-12T01:15:18+00:00,78,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,SSAN,W20-1,Yellow,18:17:00,2026-09-12T01:17:00+00:00,2026-09-12T01:18:18+00:00,78,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965157,1965157,SBRN,W30-1,Yellow,18:21:00,2026-09-12T01:21:00+00:00,2026-09-12T01:21:30+00:00,30,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965272,1965272,MCAR,K30-3,Yellow,16:18:00,2026-09-11T23:18:00+00:00,2026-09-11T23:20:22+00:00,142,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965272,1965272,ROCK,C10-1,Yellow,16:21:00,2026-09-11T23:21:00+00:00,2026-09-11T23:23:06+00:00,126,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965272,1965272,ORIN,C20-1,Yellow,16:26:00,2026-09-11T23:26:00+00:00,2026-09-11T23:28:26+00:00,146,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965272,1965272,LAFY,C30-1,Yellow,16:31:00,2026-09-11T23:31:00+00:00,2026-09-11T23:33:21+00:00,141,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965272,1965272,WCRK,C40-1,Yellow,16:35:00,2026-09-11T23:35:00+00:00,2026-09-11T23:37:18+00:00,138,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965272,1965272,PHIL,C50-1,Yellow,16:38:00,2026-09-11T23:38:00+00:00,2026-09-11T23:40:10+00:00,130,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965272,1965272,CONC,C60-1,Yellow,16:43:00,2026-09-11T23:43:00+00:00,2026-09-11T23:45:25+00:00,145,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965272,1965272,NCON,C70-1,Yellow,16:47:00,2026-09-11T23:47:00+00:00,2026-09-11T23:48:35+00:00,95,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965272,1965272,PITT,C80-1,Yellow,16:54:00,2026-09-11T23:54:00+00:00,2026-09-11T23:54:43+00:00,43,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965303,1965303,EMBR,M16-2,Yellow,16:12:00,2026-09-11T23:12:00+00:00,2026-09-11T23:18:14+00:00,374,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965303,1965303,WOAK,M10-2,Yellow,16:19:00,2026-09-11T23:19:00+00:00,2026-09-11T23:24:43+00:00,343,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965303,1965303,12TH,K10-3,Yellow,16:24:00,2026-09-11T23:24:00+00:00,2026-09-11T23:28:41+00:00,281,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965303,1965303,19TH,K20-3,Yellow,16:26:00,2026-09-11T23:26:00+00:00,2026-09-11T23:30:03+00:00,243,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965303,1965303,MCAR,K30-3,Yellow,16:29:00,2026-09-11T23:29:00+00:00,2026-09-11T23:33:23+00:00,263,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965303,1965303,ROCK,C10-1,Yellow,16:32:00,2026-09-11T23:32:00+00:00,2026-09-11T23:36:01+00:00,241,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965303,1965303,ORIN,C20-1,Yellow,16:37:00,2026-09-11T23:37:00+00:00,2026-09-11T23:41:12+00:00,252,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965303,1965303,LAFY,C30-1,Yellow,16:42:00,2026-09-11T23:42:00+00:00,2026-09-11T23:45:57+00:00,237,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965303,1965303,WCRK,C40-1,Yellow,16:47:00,2026-09-11T23:47:00+00:00,2026-09-11T23:50:05+00:00,185,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965303,1965303,PHIL,C50-1,Yellow,16:50:00,2026-09-11T23:50:00+00:00,2026-09-11T23:52:52+00:00,172,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965303,1965303,CONC,C60-1,Yellow,16:55:00,2026-09-11T23:55:00+00:00,2026-09-11T23:58:10+00:00,190,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965303,1965303,NCON,C70-1,Yellow,16:59:00,2026-09-11T23:59:00+00:00,2026-09-12T00:01:22+00:00,142,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,16TH,M50-2,Yellow,16:13:00,2026-09-11T23:13:00+00:00,2026-09-11T23:18:05+00:00,305,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,CIVC,M40-2,Yellow,16:15:00,2026-09-11T23:15:00+00:00,2026-09-11T23:20:08+00:00,308,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,POWL,M30-2,Yellow,16:17:00,2026-09-11T23:17:00+00:00,2026-09-11T23:21:40+00:00,280,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,MONT,M20-2,Yellow,16:19:00,2026-09-11T23:19:00+00:00,2026-09-11T23:23:10+00:00,250,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,EMBR,M16-2,Yellow,16:20:00,2026-09-11T23:20:00+00:00,2026-09-11T23:24:35+00:00,275,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,WOAK,M10-2,Yellow,16:27:00,2026-09-11T23:27:00+00:00,2026-09-11T23:31:20+00:00,260,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,12TH,K10-3,Yellow,16:32:00,2026-09-11T23:32:00+00:00,2026-09-11T23:35:17+00:00,197,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,19TH,K20-3,Yellow,16:34:00,2026-09-11T23:34:00+00:00,2026-09-11T23:36:40+00:00,160,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,MCAR,K30-3,Yellow,16:38:00,2026-09-11T23:38:00+00:00,2026-09-11T23:39:55+00:00,115,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,ROCK,C10-1,Yellow,16:41:00,2026-09-11T23:41:00+00:00,2026-09-11T23:42:33+00:00,93,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,ORIN,C20-1,Yellow,16:46:00,2026-09-11T23:46:00+00:00,2026-09-11T23:47:59+00:00,119,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,LAFY,C30-1,Yellow,16:51:00,2026-09-11T23:51:00+00:00,2026-09-11T23:52:44+00:00,104,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,WCRK,C40-1,Yellow,16:55:00,2026-09-11T23:55:00+00:00,2026-09-11T23:56:42+00:00,102,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,PHIL,C50-1,Yellow,16:58:00,2026-09-11T23:58:00+00:00,2026-09-11T23:59:43+00:00,103,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,CONC,C60-1,Yellow,17:03:00,2026-09-12T00:03:00+00:00,2026-09-12T00:04:57+00:00,117,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,NCON,C70-1,Yellow,17:07:00,2026-09-12T00:07:00+00:00,2026-09-12T00:08:05+00:00,65,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965273,1965273,PITT,C80-1,Yellow,17:14:00,2026-09-12T00:14:00+00:00,2026-09-12T00:14:43+00:00,43,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965304,1965304,DALY,M90-2,Yellow,16:14:00,2026-09-11T23:14:00+00:00,2026-09-11T23:18:01+00:00,241,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965304,1965304,BALB,M80-2,Yellow,16:17:00,2026-09-11T23:17:00+00:00,2026-09-11T23:20:49+00:00,229,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965304,1965304,GLEN,M70-2,Yellow,16:20:00,2026-09-11T23:20:00+00:00,2026-09-11T23:23:35+00:00,215,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965304,1965304,24TH,M60-2,Yellow,16:22:00,2026-09-11T23:22:00+00:00,2026-09-11T23:26:16+00:00,256,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965304,1965304,16TH,M50-2,Yellow,16:25:00,2026-09-11T23:25:00+00:00,2026-09-11T23:27:45+00:00,165,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965304,1965304,CIVC,M40-2,Yellow,16:27:00,2026-09-11T23:27:00+00:00,2026-09-11T23:30:04+00:00,184,realtime_timing_correction; not a static_schedule_error
bart_live_20260911_161720,1965304,1965304,POWL,M30-2,Yellow,16:29:00,2026-09-11T23:29:00+00:00,2026-09-11T23:31:35+00:00,155,realtime_timing_correction; not a static_schedule_error
